customer_key,customer_id,customer_number,first_name,last_name,gender,country,birthdate,marital_status,create_date
10590,19754,AW00019754,Francisco,Rana,Male,United States,1983-01-19,Single,2026-01-05
10591,19006,AW00019006,Leslie,Martin,Female,United States,1955-10-18,Married,2026-01-05
10592,25029,AW00025029,Alberto,Hernandez,Male,Australia,1958-10-12,Single,2026-01-05
10593,24970,AW00024970,Blake,Wright,Male,United States,1953-10-16,Married,2026-01-05
10594,25158,AW00025158,Stephanie,Long,Female,United States,1969-09-13,Married,2026-01-05
10595,20885,AW00020885,Terry,Xie,Male,United Kingdom,1973-03-14,Single,2026-01-05
10596,22715,AW00022715,Marcus,Watson,Male,Canada,1971-05-18,Married,2026-01-05
10597,24773,AW00024773,Grace,Stewart,Female,Canada,1976-12-20,Married,2026-01-05
10598,19779,AW00019779,Emily,Foster,Female,United States,1978-07-10,Single,2026-01-05
10599,19714,AW00019714,Angela,Price,Female,United States,1971-03-24,Single,2026-01-05
10600,25068,AW00025068,Robert,Shan,Male,United States,1969-12-19,Single,2026-01-05
10601,25025,AW00025025,Spencer,Bryant,Male,United States,1985-06-17,Single,2026-01-05
10602,23902,AW00023902,Julie,Kumar,Female,Germany,1984-01-20,Married,2026-01-05
10603,21508,AW00021508,Suzanne,Li,Female,United Kingdom,1961-09-22,Married,2026-01-05
10604,22729,AW00022729,Seth,Nelson,Male,United States,1948-11-03,Married,2026-01-05
10605,25575,AW00025575,Elijah,Campbell,Male,Germany,1967-02-24,Single,2026-01-05
10606,19796,AW00019796,Marshall,Xie,Male,Australia,1964-05-12,Single,2026-01-05
10607,19720,AW00019720,Kaitlyn,Phillips,Female,United States,1959-03-21,Married,2026-01-05
10608,25177,AW00025177,Alberto,Gomez,Male,Canada,1978-03-12,Married,2026-01-05
10609,25066,AW00025066,Charles,Robinson,Male,Canada,1962-11-17,Single,2026-01-05
10610,23919,AW00023919,Jordan,Parker,Female,France,1938-01-13,Married,2026-01-05
10611,21986,AW00021986,Kristi,Chapman,Female,Australia,1965-12-09,Single,2026-01-05
10612,22743,AW00022743,Kaylee,Murphy,Female,United States,1956-09-04,Married,2026-01-05
10613,25613,AW00025613,Erik,Ruiz,Male,France,1974-06-18,Married,2026-01-05
10614,19802,AW00019802,Sara,James,Female,Canada,1980-01-10,Single,2026-01-05
10615,19920,AW00019920,Meredith,Sanchez,Female,France,1951-10-07,Single,2026-01-05
10616,21419,AW00021419,Gilbert,Ma,Male,NULL,1971-12-09,Married,2026-01-05
10617,18787,AW00018787,Mya,Wood,Female,United States,1968-11-10,Married,2026-01-05
10618,18776,AW00018776,Connor,Allen,Male,United States,1981-04-04,Single,2026-01-05
10619,22007,AW00022007,Kaylee,Hernandez,Female,United States,1982-03-13,Single,2026-01-05
10620,22744,AW00022744,Edward,Wright,Male,United States,1951-03-12,Single,2026-01-05
10621,18847,AW00018847,Ariana,Richardson,Female,United States,1947-05-08,Married,2026-01-05
10622,20056,AW00020056,Johnny,She,Male,Germany,1977-05-22,Single,2026-01-05
10623,19949,AW00019949,Niñia,Anand,Female,Australia,1982-06-25,Married,2026-01-05
10624,21444,AW00021444,Blake,Lopez,Male,NULL,1948-06-21,Married,2026-01-05
10625,22615,AW00022615,Misty,Xu,Female,Germany,1974-10-15,Single,2026-01-05
10626,18781,AW00018781,Hunter,Lewis,Male,United States,1977-10-11,Single,2026-01-05
10627,20374,AW00020374,Fernando,Adams,Male,United States,1959-12-13,Married,2026-01-05
10628,22760,AW00022760,Hunter,Chen,Male,United States,1954-04-03,Married,2026-01-05
10629,22644,AW00022644,Marc,Ortega,Male,Germany,1978-03-12,Single,2026-01-05
10630,20063,AW00020063,Kristy,Ortega,Female,France,1975-11-29,Single,2026-01-05
10631,20360,AW00020360,Brianna,Russell,Female,United States,1940-10-20,Married,2026-01-05
10632,21462,AW00021462,Katelyn,Nelson,Female,NULL,1951-03-02,Single,2026-01-05
10633,22695,AW00022695,Darren,Martin,Male,United Kingdom,1984-02-14,Single,2026-01-05
10634,18822,AW00018822,Gregory,Ferrier,Male,United States,1967-12-23,Married,2026-01-05
10635,20422,AW00020422,Maria,Brooks,Female,United States,1986-02-14,Single,2026-01-05
10636,22954,AW00022954,Justin,Thompson,Male,Australia,1968-08-31,Single,2026-01-05
10637,22659,AW00022659,Shawna,Luo,Female,Germany,1975-02-19,Single,2026-01-05
10638,20072,AW00020072,Kaitlyn,Martinez,Female,United States,1971-10-17,Married,2026-01-05
10639,19791,AW00019791,Warren,Zhou,Male,Australia,1961-10-06,Single,2026-01-05
10640,21474,AW00021474,Lucas,Gray,Male,NULL,1954-04-21,Married,2026-01-05
10641,22848,AW00022848,Peter,Pal,Male,Australia,1980-04-07,Single,2026-01-05
10642,18896,AW00018896,Jonathan,Russell,Male,Australia,1954-09-13,Married,2026-01-05
10643,22025,AW00022025,Riley,Peterson,Female,United States,1982-12-04,Single,2026-01-05
10644,22955,AW00022955,Leslie,Suarez,Female,Australia,1973-06-20,Married,2026-01-05
10645,22746,AW00022746,Erica,Zhang,Female,United States,1951-03-06,Married,2026-01-05
10646,20196,AW00020196,Cameron,Perry,Male,United States,1966-06-21,Married,2026-01-05
10647,19822,AW00019822,Carlos,Adams,Male,Canada,1976-01-24,Married,2026-01-05
10648,21562,AW00021562,Drew,Jai,Male,Australia,1983-10-16,Single,2026-01-05
10649,22861,AW00022861,Devin,Hughes,Male,United States,1970-01-14,Married,2026-01-05
10650,18914,AW00018914,Felicia,Ruiz,Female,United States,1981-01-12,Single,2026-01-05
10651,22054,AW00022054,Russell,Raji,Male,United States,1974-02-21,Single,2026-01-05
10652,23006,AW00023006,Seth,Lee,Male,United States,1984-09-22,Married,2026-01-05
10653,22907,AW00022907,Barry,Sai,Male,Australia,1973-08-21,Married,2026-01-05
10654,20245,AW00020245,Darren,Malhotra,Male,Australia,1972-02-06,Single,2026-01-05
10655,19865,AW00019865,Hailey,Butler,Female,United States,1953-08-04,Married,2026-01-05
10656,21581,AW00021581,Rachel,Russell,Female,Canada,1969-01-10,Married,2026-01-05
10657,23752,AW00023752,Devin,Torres,Male,United Kingdom,1980-06-03,Married,2026-01-05
10658,24699,AW00024699,Rebekah,Rubio,Female,United Kingdom,1978-04-12,Single,2026-01-05
10659,20383,AW00020383,Richard,Hernandez,Male,United States,1945-03-02,Single,2026-01-05
10660,23022,AW00023022,Jocelyn,Bradley,Female,Canada,1968-02-19,Single,2026-01-05
10661,22936,AW00022936,Jill,Diaz,Female,Australia,1967-01-29,Single,2026-01-05
10662,20296,AW00020296,Morgan,Diaz,Female,United States,1978-08-27,Single,2026-01-05
10663,22352,AW00022352,Elizabeth,Moore,Female,United States,1963-06-04,Married,2026-01-05
10664,21585,AW00021585,Trinity,Gray,Female,United States,1977-12-16,Married,2026-01-05
10665,23774,AW00023774,Reginald,Harrison,Male,United Kingdom,1976-10-28,Single,2026-01-05
10666,24719,AW00024719,Susan,Zheng,Female,Germany,1976-10-12,Married,2026-01-05
10667,20405,AW00020405,Isaiah,Campbell,Male,United States,1983-12-31,Single,2026-01-05
10668,21387,AW00021387,Nelson,Diaz,Male,Australia,1957-06-01,Single,2026-01-05
10669,22952,AW00022952,Luke,Baker,Male,Australia,1968-11-05,Married,2026-01-05
10670,19323,AW00019323,Jeremy,Rogers,Male,France,1983-09-06,Married,2026-01-05
10671,22359,AW00022359,Ethan,Lee,Male,Canada,1969-10-22,Single,2026-01-05
10672,23136,AW00023136,Stephanie,Peterson,Female,United States,1962-10-19,Single,2026-01-05
10673,23785,AW00023785,Taylor,Harris,Female,United States,1972-02-12,Single,2026-01-05
10674,24738,AW00024738,Hannah,Davis,Female,United States,1965-09-13,Married,2026-01-05
10675,20410,AW00020410,Richard,Jackson,Male,United States,1982-12-10,Married,2026-01-05
10676,21429,AW00021429,Isabella,Sandberg,Female,NULL,1978-06-04,Married,2026-01-05
10677,22985,AW00022985,Hailey,Phillips,Female,United States,1985-03-05,Married,2026-01-05
10678,20302,AW00020302,Tasha,Andersen,Female,United States,1979-11-16,Single,2026-01-05
10679,22606,AW00022606,Alfredo,Hernandez,Male,Germany,1981-03-13,Single,2026-01-05
10680,23154,AW00023154,Connor,Phillips,Male,United States,1980-09-23,Married,2026-01-05
10681,24313,AW00024313,Taylor,Brooks,Female,United States,1985-03-14,Married,2026-01-05
10682,24983,AW00024983,Morgan,Griffin,Female,United States,1956-02-18,Single,2026-01-05
10683,20491,AW00020491,Dakota,Perry,Male,United States,1948-07-10,Married,2026-01-05
10684,21501,AW00021501,Deb,Foster,Male,Canada,1957-08-02,Single,2026-01-05
10685,23002,AW00023002,Arthur,Hernandez,Male,United States,1973-08-31,Single,2026-01-05
10686,20333,AW00020333,Abigail,Gonzales,Female,United States,1968-04-16,Single,2026-01-05
10687,23150,AW00023150,Gabriella,Allen,Female,United States,1975-12-19,Married,2026-01-05
10688,23197,AW00023197,Cole,Cook,Male,United States,1982-05-22,Married,2026-01-05
10689,24445,AW00024445,Lauren,Brooks,Female,United States,1968-03-30,Married,2026-01-05
10690,22243,AW00022243,Emma,Lewis,Female,United States,1975-09-11,Married,2026-01-05
10691,20502,AW00020502,John,Harris,Male,United States,1949-10-24,Married,2026-01-05
10692,20866,AW00020866,David,Jones,Male,United Kingdom,1927-12-01,Married,2026-01-05
10693,23009,AW00023009,Dalton,Thomas,Male,Canada,1983-09-13,Married,2026-01-05
10694,20354,AW00020354,Austin,Williams,Male,Canada,1960-05-01,Married,2026-01-05
10695,23161,AW00023161,Samuel,Scott,Male,United States,1976-11-07,Married,2026-01-05
10696,24781,AW00024781,Carmen,Garcia,Female,Canada,1983-10-19,Married,2026-01-05
10697,24473,AW00024473,Marco,Rana,Male,Australia,1975-03-23,Single,2026-01-05
10698,22250,AW00022250,Michael,Wilson,Male,United States,1977-01-19,Married,2026-01-05
10699,20989,AW00020989,Cassandra,Sara,Female,Australia,1981-08-25,Married,2026-01-05
10700,23563,AW00023563,Kurt,Chavez,Male,Australia,1955-02-04,Married,2026-01-05
10701,23026,AW00023026,Jessica,Rogers,Female,United States,1973-08-08,Single,2026-01-05
10702,20436,AW00020436,Anna,Barnes,Female,United States,1980-10-23,Single,2026-01-05
10703,23265,AW00023265,Savannah,James,Female,United States,1960-12-03,Married,2026-01-05
10704,24589,AW00024589,Laura,Zhao,Female,Australia,1980-12-08,Single,2026-01-05
10705,21941,AW00021941,Gail,Moore,Female,United States,1963-08-19,Single,2026-01-05
10706,22259,AW00022259,Dalton,Mitchell,Male,United States,1978-10-29,Single,2026-01-05
10707,20997,AW00020997,Joanna,Ashe,Female,Australia,1985-01-06,Married,2026-01-05
10708,23634,AW00023634,Ernest,Li,Male,Germany,1960-07-17,Married,2026-01-05
10709,24921,AW00024921,Curtis,He,Male,Australia,1975-12-01,Single,2026-01-05
10710,20457,AW00020457,Alexandra,Morris,Female,United States,1985-04-07,Married,2026-01-05
10711,23352,AW00023352,Kevin,Mitchell,Male,United States,1980-04-30,Single,2026-01-05
10712,25277,AW00025277,Jermaine,Fernandez,Male,United States,1981-07-14,Single,2026-01-05
10713,22122,AW00022122,Rachel,Butler,Female,United States,1958-04-24,Married,2026-01-05
10714,22379,AW00022379,Fernando,Hayes,Male,France,1973-07-13,Single,2026-01-05
10715,21075,AW00021075,Manuel,Rana,Male,Germany,1970-12-07,Married,2026-01-05
10716,23675,AW00023675,Emmanuel,Prasad,Male,United States,1945-11-15,Single,2026-01-05
10717,24952,AW00024952,Amanda,Long,Female,United States,1949-03-10,Single,2026-01-05
10718,19649,AW00019649,Elizabeth,Martin,Female,United States,1985-02-22,Single,2026-01-05
10719,18780,AW00018780,Evan,Carter,Male,United States,1978-11-06,Single,2026-01-05
10720,25279,AW00025279,Jordyn,Barnes,Female,United States,1981-09-07,Single,2026-01-05
10721,22147,AW00022147,Brett,Kapoor,Male,Australia,1952-10-14,Married,2026-01-05
10722,22592,AW00022592,Lindsey,Anand,Female,United Kingdom,1965-08-01,Single,2026-01-05
10723,21076,AW00021076,Terrence,Nath,Male,Germany,1970-05-31,Single,2026-01-05
10724,19752,AW00019752,Ebony,Madan,Female,Australia,1959-09-23,Married,2026-01-05
10725,25081,AW00025081,Melanie,Morris,Female,United States,1967-03-08,Single,2026-01-05
10726,19675,AW00019675,Dwayne,Gill,Male,Australia,1951-09-07,Married,2026-01-05
10727,18805,AW00018805,Tracy,Simpson,Female,United States,1977-12-19,Married,2026-01-05
10728,25310,AW00025310,Janelle,Kapoor,Female,Germany,1982-10-08,Single,2026-01-05
10729,18956,AW00018956,Sara,Howard,Female,United States,1967-10-15,Single,2026-01-05
10730,22650,AW00022650,Kristina,Suri,Female,Germany,1971-10-18,Single,2026-01-05
10731,21127,AW00021127,Crystal,Zheng,Female,France,1981-01-21,Single,2026-01-05
10732,19826,AW00019826,Clarence,Zhao,Male,Canada,1975-08-02,Single,2026-01-05
10733,19601,AW00019601,Alfredo,Suarez,Male,Australia,1966-07-17,Married,2026-01-05
10734,19808,AW00019808,Brooke,Kelly,Female,United States,1971-07-26,Married,2026-01-05
10735,18827,AW00018827,Carmen,Raman,Female,United States,1972-11-18,Single,2026-01-05
10736,25331,AW00025331,James,White,Male,Canada,1972-03-31,Married,2026-01-05
10737,24866,AW00024866,Alejandro,Nath,Male,France,1962-02-07,Married,2026-01-05
10738,22800,AW00022800,Dwayne,Alvarez,Male,France,1960-12-10,Married,2026-01-05
10739,21133,AW00021133,April,Kumar,Female,France,1985-08-02,Single,2026-01-05
10740,18837,AW00018837,Amanda,Hernandez,Female,United States,1961-04-11,Married,2026-01-05
10741,19669,AW00019669,Hailey,Hill,Female,United States,1983-10-25,Single,2026-01-05
10742,19838,AW00019838,Jared,Ramirez,Male,United States,1948-04-16,Married,2026-01-05
10743,20190,AW00020190,Angela,Reed,Female,United States,1973-03-25,Single,2026-01-05
10744,23515,AW00023515,Zachary,Walker,Male,United States,1956-12-05,Single,2026-01-05
10745,24936,AW00024936,Caleb,Scott,Male,United States,1949-05-17,Married,2026-01-05
10746,22845,AW00022845,Jake,Chen,Male,Australia,1981-09-10,Married,2026-01-05
10747,23137,AW00023137,Chloe,Sanders,Female,Canada,1968-10-19,Married,2026-01-05
10748,18949,AW00018949,Jackson,Hall,Male,United States,1937-12-30,Single,2026-01-05
10749,19705,AW00019705,Anna,Hughes,Female,Canada,1960-08-29,Single,2026-01-05
10750,20531,AW00020531,James,Young,Male,NULL,1955-09-22,Married,2026-01-05
10751,20219,AW00020219,Colleen,Harrison,Female,Australia,1975-04-20,Married,2026-01-05
10752,23868,AW00023868,Abigail,Coleman,Female,Canada,1976-01-05,Single,2026-01-05
10753,20617,AW00020617,Chloe,Johnson,Female,Australia,1983-05-25,Single,2026-01-05
10754,21616,AW00021616,Carson,Wood,Male,United States,1972-05-05,Married,2026-01-05
10755,23228,AW00023228,Candice,Guo,Female,Germany,1977-03-25,Single,2026-01-05
10756,19984,AW00019984,Sara,Morris,Female,United States,1975-12-05,Married,2026-01-05
10757,19712,AW00019712,Eric,Phillips,Male,United States,1966-05-23,Married,2026-01-05
10758,20560,AW00020560,Mindy,Raji,Female,Germany,1977-12-01,Married,2026-01-05
10759,20988,AW00020988,Anna,Martin,Female,Australia,1982-09-21,Married,2026-01-05
10760,23906,AW00023906,Alan,Ma,Male,Germany,1978-10-18,Single,2026-01-05
10761,20632,AW00020632,Marcus,Stewart,Male,Canada,1975-08-02,Single,2026-01-05
10762,21884,AW00021884,Tabitha,Gutierrez,Female,Australia,1979-01-05,Married,2026-01-05
10763,19615,AW00019615,Franklin,Sun,Male,Australia,1973-11-29,Single,2026-01-05
10764,20060,AW00020060,Kayla,Jackson,Female,United Kingdom,1977-04-06,Single,2026-01-05
10765,19790,AW00019790,Amy,Wu,Female,Australia,1962-04-25,Single,2026-01-05
10766,21826,AW00021826,Abigail,Russell,Female,Germany,1961-01-06,Married,2026-01-05
10767,21028,AW00021028,Joe,Suri,Male,United Kingdom,1981-10-19,Single,2026-01-05
10768,24005,AW00024005,Julio,Jimenez,Male,Australia,1984-11-03,Single,2026-01-05
10769,25026,AW00025026,Mitchell,Andersen,Male,Australia,1957-11-03,Married,2026-01-05
10770,21956,AW00021956,Jay,Kapoor,Male,Australia,1975-04-15,Single,2026-01-05
10771,19647,AW00019647,Hailey,Sanders,Female,Canada,1985-04-16,Single,2026-01-05
10772,20141,AW00020141,Angelica,Flores,Female,France,1964-06-10,Married,2026-01-05
10773,19804,AW00019804,Cameron,Foster,Male,United States,1985-08-13,Single,2026-01-05
10774,21842,AW00021842,Neil,Navarro,Male,Germany,1952-05-13,Married,2026-01-05
10775,21066,AW00021066,Ebony,Arun,Female,United Kingdom,1977-04-06,Married,2026-01-05
10776,24068,AW00024068,Edwin,Yang,Male,Germany,1972-08-14,Married,2026-01-05
10777,22270,AW00022270,Antonio,Gonzales,Male,United States,1974-10-13,Married,2026-01-05
10778,21957,AW00021957,Kathryn,Shen,Female,Australia,1974-11-15,Married,2026-01-05
10779,19718,AW00019718,Taylor,Butler,Female,United States,1959-11-10,Married,2026-01-05
10780,20223,AW00020223,Terrance,Malhotra,Male,Australia,1978-10-04,Married,2026-01-05
10781,19482,AW00019482,Andy,Ortega,Male,Germany,1967-12-17,Married,2026-01-05
10782,21911,AW00021911,Joan,Ross,Female,France,1986-06-22,Single,2026-01-05
10783,21295,AW00021295,Benjamin,Thomas,Male,Canada,1972-12-17,Married,2026-01-05
10784,24072,AW00024072,Randy,He,Male,Germany,1971-09-03,Married,2026-01-05
10785,22287,AW00022287,Megan,Griffin,Female,United States,1975-08-15,Single,2026-01-05
10786,22096,AW00022096,Bryce,Cooper,Male,United States,1959-07-22,Single,2026-01-05
10787,19732,AW00019732,Kyle,Hill,Male,United States,1950-05-14,Single,2026-01-05
10788,20110,AW00020110,Austin,Perry,Male,United States,1963-07-23,Married,2026-01-05
10789,19499,AW00019499,Shawn,Black,Male,United Kingdom,1969-05-22,Married,2026-01-05
10790,21914,AW00021914,Emily,Brown,Female,Germany,1985-08-18,Single,2026-01-05
10791,20637,AW00020637,John,Brown,Male,NULL,1961-12-08,Married,2026-01-05
10792,24100,AW00024100,Jenny,He,Female,United Kingdom,1970-09-24,Married,2026-01-05
10793,22298,AW00022298,Marcus,Williams,Male,United States,1979-04-17,Single,2026-01-05
10794,22182,AW00022182,Madeline,Parker,Female,Canada,1981-05-03,Single,2026-01-05
10795,19770,AW00019770,Rosa,Liang,Female,Australia,1963-02-19,Married,2026-01-05
10796,20222,AW00020222,Melissa,Morgan,Female,Australia,1978-12-12,Married,2026-01-05
10797,19519,AW00019519,Bianca,Zhu,Female,France,1979-04-17,Single,2026-01-05
10798,21979,AW00021979,Philip,Gutierrez,Male,Australia,1973-09-12,Married,2026-01-05
10799,20658,AW00020658,Kaylee,Campbell,Female,NULL,1976-08-11,Married,2026-01-05
10800,24107,AW00024107,Jonathan,Jenkins,Male,Germany,1974-04-01,Married,2026-01-05
10801,22517,AW00022517,Luis,Adams,Male,Germany,1985-02-12,Single,2026-01-05
10802,22221,AW00022221,Benjamin,Kumar,Male,United States,1968-10-14,Married,2026-01-05
10803,19872,AW00019872,Faith,Foster,Female,Canada,1966-09-19,Married,2026-01-05
10804,21929,AW00021929,Karen,Perry,Female,United States,1984-05-14,Single,2026-01-05
10805,20165,AW00020165,Kristina,Mehta,Female,United Kingdom,1948-09-20,Married,2026-01-05
10806,21988,AW00021988,Alisha,Zhao,Female,Australia,1970-10-01,Married,2026-01-05
10807,20737,AW00020737,Victoria,Griffin,Female,NULL,1934-12-31,Married,2026-01-05
10808,24112,AW00024112,Mary,Foster,Female,United Kingdom,1969-04-21,Married,2026-01-05
10809,22550,AW00022550,Kristopher,Rana,Male,United Kingdom,1972-03-06,Married,2026-01-05
10810,24256,AW00024256,Kayla,Barnes,Female,Canada,1983-01-22,Single,2026-01-05
10811,19246,AW00019246,Carlos,Campbell,Male,United States,1977-02-05,Married,2026-01-05
10812,21952,AW00021952,Latasha,Vazquez,Female,Australia,1974-01-03,Single,2026-01-05
10813,20218,AW00020218,Drew,Xie,Male,Australia,1978-08-09,Married,2026-01-05
10814,18793,AW00018793,Angel,Cox,Male,Australia,1949-10-17,Married,2026-01-05
10815,20809,AW00020809,Benjamin,Anderson,Male,United Kingdom,1959-11-10,Married,2026-01-05
10816,24518,AW00024518,Stephanie,Allen,Female,United States,1979-10-18,Single,2026-01-05
10817,22611,AW00022611,Chad,Deng,Male,United Kingdom,1975-11-10,Married,2026-01-05
10818,25079,AW00025079,Riley,Perry,Female,United States,1967-12-18,Single,2026-01-05
10819,19252,AW00019252,Jasmine,Brooks,Female,France,1961-08-27,Married,2026-01-05
10820,19009,AW00019009,Arianna,Watson,Female,United States,1961-10-20,Married,2026-01-05
10821,20361,AW00020361,Jonathon,Moreno,Male,United States,1942-04-02,Married,2026-01-05
10822,20064,AW00020064,Whitney,Prasad,Female,Germany,1982-12-03,Single,2026-01-05
10823,20826,AW00020826,Jillian,Raman,Female,France,1972-05-08,Single,2026-01-05
10824,24587,AW00024587,Suzanne,Sun,Female,Australia,1981-03-09,Married,2026-01-05
10825,22691,AW00022691,Gerald,Raman,Male,France,1967-12-18,Married,2026-01-05
10826,25124,AW00025124,Keith,Xu,Male,Australia,1978-10-05,Single,2026-01-05
10827,19289,AW00019289,Johnathan,Patel,Male,Germany,1970-10-22,Married,2026-01-05
10828,19014,AW00019014,Jonathan,Hernandez,Male,Canada,1957-01-02,Married,2026-01-05
10829,19202,AW00019202,Brianna,Lee,Female,United States,1972-01-08,Married,2026-01-05
10830,20125,AW00020125,Natalie,Clark,Female,United States,1977-03-19,Married,2026-01-05
10831,20624,AW00020624,Deborah,Shan,Female,Australia,1976-10-12,Single,2026-01-05
10832,24641,AW00024641,Sarah,Powell,Female,United States,1954-09-16,Married,2026-01-05
10833,22791,AW00022791,Taylor,Jenkins,Female,United States,1957-09-07,Married,2026-01-05
10834,25156,AW00025156,Catherine,Peterson,Female,United States,1971-03-24,Single,2026-01-05
10835,19374,AW00019374,Paula,Ashe,Female,France,1980-09-29,Single,2026-01-05
10836,19042,AW00019042,Ronnie,Cai,Male,Germany,1956-05-08,Married,2026-01-05
10837,19205,AW00019205,James,Perry,Male,Canada,1964-09-12,Married,2026-01-05
10838,20130,AW00020130,Jordan,Nelson,Male,Canada,1977-02-17,Married,2026-01-05
10839,20731,AW00020731,Andre,Kovár,Male,Germany,1975-12-12,Single,2026-01-05
10840,24647,AW00024647,Jose,Simmons,Male,Canada,1949-10-24,Single,2026-01-05
10841,22881,AW00022881,Wyatt,Martinez,Male,Canada,1971-10-16,Married,2026-01-05
10842,25164,AW00025164,Isaac,Parker,Male,United States,1962-02-21,Married,2026-01-05
10843,19391,AW00019391,Sergio,Rana,Male,Germany,1984-03-31,Single,2026-01-05
10844,19112,AW00019112,Victoria,Hughes,Female,United States,1976-04-11,Married,2026-01-05
10845,19344,AW00019344,Mandy,Ma,Female,Germany,1974-12-16,Single,2026-01-05
10846,20152,AW00020152,Rafael,She,Male,Australia,1986-01-05,Married,2026-01-05
10847,20761,AW00020761,Jonathan,Washington,Male,NULL,1967-11-09,Married,2026-01-05
10848,22042,AW00022042,Abigail,Bryant,Female,United States,1983-08-18,Married,2026-01-05
10849,21575,AW00021575,Justin,Foster,Male,United States,1962-02-12,Married,2026-01-05
10850,22394,AW00022394,Meagan,Suri,Female,France,1942-12-04,Single,2026-01-05
10851,20306,AW00020306,Mary,Baker,Female,United States,1985-05-11,Single,2026-01-05
10852,19126,AW00019126,Kristopher,Kapoor,Male,United States,1981-05-19,Married,2026-01-05
10853,19434,AW00019434,Geoffrey,Ashe,Male,France,1980-07-18,Single,2026-01-05
10854,20251,AW00020251,Luis,Li,Male,Australia,1965-08-01,Married,2026-01-05
10855,20768,AW00020768,Marshall,Nara,Male,NULL,1963-08-24,Single,2026-01-05
10856,21158,AW00021158,Trevor,Patterson,Male,NULL,1965-01-15,Single,2026-01-05
10857,21597,AW00021597,Jose,Jones,Male,United States,1982-01-30,Married,2026-01-05
10858,22417,AW00022417,Shaun,Goel,Male,France,1972-11-06,Married,2026-01-05
10859,20367,AW00020367,Jessica,Anderson,Female,United States,1976-08-16,Married,2026-01-05
10860,19153,AW00019153,Dylan,Griffin,Male,United States,1975-03-22,Married,2026-01-05
10861,18813,AW00018813,Kristy,Hernandez,Female,United States,1968-11-05,Single,2026-01-05
10862,19241,AW00019241,Diane,Dominguez,Female,United States,1978-12-31,Married,2026-01-05
10863,20836,AW00020836,Stanley,Chandra,Male,Germany,1976-03-18,Married,2026-01-05
10864,24139,AW00024139,Andrew,Williams,Male,Germany,1978-11-24,Married,2026-01-05
10865,21836,AW00021836,Kristi,Raman,Female,Germany,1950-01-08,Married,2026-01-05
10866,22478,AW00022478,Carolyn,Browning,Female,Germany,1971-12-06,Single,2026-01-05
10867,20373,AW00020373,Morgan,Williams,Female,Canada,1965-01-13,Married,2026-01-05
10868,19888,AW00019888,Carson,Washington,Male,United States,1956-07-02,Single,2026-01-05
10869,18826,AW00018826,Allison,Stewart,Female,Canada,1972-06-23,Married,2026-01-05
10870,19258,AW00019258,Douglas,Mehta,Male,United Kingdom,1976-05-13,Married,2026-01-05
10871,20881,AW00020881,Wendy,Navarro,Female,United Kingdom,1978-06-03,Single,2026-01-05
10872,24150,AW00024150,Jack,Campbell,Male,Germany,1966-03-20,Married,2026-01-05
10873,21850,AW00021850,Bruce,Subram,Male,France,1957-03-13,Married,2026-01-05
10874,22625,AW00022625,Meagan,Patel,Female,France,1974-01-21,Single,2026-01-05
10875,20507,AW00020507,Joshua,Anderson,Male,United States,1961-08-11,Married,2026-01-05
10876,19926,AW00019926,Alexandria,Diaz,Female,United Kingdom,1959-11-03,Married,2026-01-05
10877,19279,AW00019279,Omar,Xu,Male,United Kingdom,1965-09-02,Single,2026-01-05
10878,19466,AW00019466,Morgan,Lopez,Female,United Kingdom,1969-07-20,Married,2026-01-05
10879,20911,AW00020911,Katrina,Raje,Female,France,1972-01-30,Married,2026-01-05
10880,22355,AW00022355,Logan,Jones,Male,United States,1979-04-20,Married,2026-01-05
10881,21895,AW00021895,Kaylee,Gonzalez,Female,Australia,1981-10-05,Single,2026-01-05
10882,20070,AW00020070,Richard,Morris,Male,Canada,1971-10-07,Married,2026-01-05
10883,20538,AW00020538,Hailey,Bennett,Female,NULL,1962-08-12,Married,2026-01-05
10884,23579,AW00023579,Jared,Richardson,Male,United States,1981-04-17,Single,2026-01-05
10885,19427,AW00019427,Troy,Lopez,Male,France,1975-09-09,Single,2026-01-05
10886,19533,AW00019533,Vanessa,Long,Female,United States,1972-10-02,Single,2026-01-05
10887,21532,AW00021532,Sierra,Turner,Female,Germany,1958-09-22,Married,2026-01-05
10888,22489,AW00022489,Roger,Xie,Male,France,1970-12-08,Married,2026-01-05
10889,21900,AW00021900,Robert,Jones,Male,United States,1980-10-14,Single,2026-01-05
10890,20120,AW00020120,Fernando,Hughes,Male,United States,1979-01-02,Single,2026-01-05
10891,20618,AW00020618,Marie,Rubio,Female,Australia,1977-01-11,Single,2026-01-05
10892,23605,AW00023605,Deanna,Sabella,Male,Germany,1961-06-02,Married,2026-01-05
10893,19441,AW00019441,Dale,She,Male,France,1974-07-17,Single,2026-01-05
10894,19555,AW00019555,Alejandro,Liu,Male,Australia,1974-07-21,Married,2026-01-05
10895,21559,AW00021559,Pedro,Malhotra,Male,Australia,1978-10-05,Married,2026-01-05
10896,24483,AW00024483,Arthur,Kapoor,Male,Australia,1941-12-14,Single,2026-01-05
10897,21906,AW00021906,Miranda,Simmons,Female,United States,1939-08-05,Married,2026-01-05
10898,22811,AW00022811,Brent,Stone,Male,United Kingdom,1950-12-14,Married,2026-01-05
10899,19018,AW00019018,Nicole,Gray,Female,United States,1962-11-07,Married,2026-01-05
